Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_ClientAddress,canonical_End,canonical_Start,canonical_Industry,canonical_Lobbyist,canonical_Client
963,0.836987131172,2016-01-16,2017-01-15,Leah Bojo,Wells Fargo,Real Estate,"609 Castle Ridge Rd. Ste 224
Austin, Texas 78746
(30.295006, -97.829839)","b'609 castle ridge rd. ste 224 austin, texas 78746 (30.295006, -97.829839)'",b'2016-01-12',b'2015-01-12',b'real estate',b'leah bojo',b'wells fargo'
62,0.816299670451,2016-01-16,2017-01-15,Leah Bojo,"Endeavor Real Estate Group, Ltd.",Real Estate Development,"P.O. Box 140646
Austin, Texas 78714
","b'p.o. box 140646 austin, texas 78714'",b'2016-11-06',b'2015-11-07',b'real estate development',"b'derlis ""trey salinas iii'","b'endeavor real estate group, ltd.'"
179,0.91463264823,2016-01-16,2017-01-15,Leah Bojo,MBC Engineers,Real Estate Development,"1035 Central Parkway North
San Antonio, Texas 78232
(29.570239, -98.475516)","b'1035 central parkway north san antonio, texas 78232 (29.570239, -98.475516)'",b'2016-10-14',b'2015-10-15',b'real estate development',b'leah bojo',b'mbc engineers'
71,0.939918100834,2016-01-16,2017-01-15,Leah Bojo,"RJMadden, Inc",Real Estate,"PO BOX 203066
Austin, Texas 78720
","b'po box 203066 austin, texas 78720'",b'2016-01-12',b'2015-01-12',b'real estate',b'leah bojo',"b'rjmadden, inc'"
771,0.932467937469,2016-01-16,2017-01-15,Leah Bojo,"Osten Hall, LLC",Real Estate,"501 N. IH 35
Austin, Texas 78702
(30.264954, -97.734399)","b'501 n. ih 35 austin, texas 78702 (30.264954, -97.734399)'",b'2016-01-12',b'2015-01-12',b'real estate',b'leah bojo',"b'osten hall, llc'"
754,0.888708800077,2016-01-16,2017-01-15,Leah Bojo,Terrell Gates,Real Estate,"7004 Bee Caves Rd., Bldg. 111, Ste 300
Austin, Texas 78746
(30.302146, -97.839674)","b'7004 bee caves rd., bldg 3, ste. 300 austin, texas 78746 (30.302146, -97.839674)'",b'2016-01-12',b'2015-01-12',b'real estate development',b'leah bojo',b'terrell gates'
813,0.90152943448,2016-01-05,2017-01-04,Michael Whellan,"Alliance Residential, LLC",Real Estate Development,"3108 North Lamar
Austin, Texas 78705
(30.300716, -97.745938)","b'3108 north lamar austin, texas 78705 (30.300716, -97.745938)'",b'2014-01-03',b'2013-01-03',b'real estate development',b'nicholas miller',"b'alliance residential, llc'"
156,0.935177139938,2016-01-16,2017-01-15,Leah Bojo,"Megabus Southwest, LLC",Real Estate,"1430 East Houston Street
San Antonio, Texas 78202
(29.425061, -98.475479)","b'1430 east houston street san antonio, texas 78202 (29.425061, -98.475479)'",b'2016-01-12',b'2015-01-12',b'real estate',b'leah bojo',"b'megabus southwest, llc'"
1144,0.658319560687,2015-06-13,2016-06-12,Mary Nabers,Oracle America Incorporated,Software Applications,"2350 Kerner Boulevard, Suite 250
San Rafael, California 94901
(37.947381, -122.488915)","b'2350 kerner boulevard, suite 250 san rafael, california 94901 (37.947381, -122.488915)'",b'2016-01-06',b'2015-01-06',b'provides internet related products and services',b'gerardo interiano',b'google inc.'
721,0.668306631701,2016-01-16,2017-01-15,Leah Bojo,Western Rim Investors 2014 - 8 LP,Real Estate,"2505 N. State Highway 360, Suite 800
Grand Prairie, Texas 75050
(32.997617, -96.998802)","b'2505 n state hwy 360, ste 800 grand prairie, texas 75050 (32.997617, -96.998802)'",b'2016-01-12',b'2015-01-12',b'real estate',b'leah bojo',"b'western rim investment advisors, inc'"
660,0.884794382673,2014-08-20,2015-08-20,Leslie Ward,A T & T,"Network deployment, development, zoning and signage issues","816 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.270483, -97.741914)","b'816 congress avenue, suite 1100 austin, texas 78701 (30.270483, -97.741914)'",b'2015-08-20',b'2013-08-06',"b'network deployment, development, zoning and signage issues'","b'derlis ""trey salinas iii'",b'a t & t'
312,0.898960664868,2015-03-17,2016-03-16,Dowe Gullatt,Ranger Excavating,Excavation,"5222 Thunder Creek Road
Austin, Texas 78759
(30.415507, -97.742949)","b'5222 thunder creek road austin, texas 78759 (30.415507, -97.742949)'",b'2016-03-16',b'2015-03-17',b'excavation',b'dowe gullatt',b'ranger excavating'
721,0.767179731812,2016-01-16,2017-01-15,Leah Bojo,"Western Rim Investment Advisors, Inc",Real Estate,"2505 N State HWY 360, Ste 800
Grand Prairie, Texas 75050
(32.997617, -96.998802)","b'2505 n state hwy 360, ste 800 grand prairie, texas 75050 (32.997617, -96.998802)'",b'2016-01-12',b'2015-01-12',b'real estate',b'leah bojo',"b'western rim investment advisors, inc'"
943,0.913172245026,2016-01-20,2017-01-19,David Armbrust            ,"Booth, Suzanne Deal",Real estate related issues,"4107 Lakeplace Lane
Austin, Texas 78746
(30.330129, -97.782836)","b'4107 lakeplace lane austin, texas 78746 (30.330129, -97.782836)'",b'2016-01-20',b'2015-01-20',b'real estate related issues',b'david armbrust',"b'booth, suzanne deal'"
807,0.937974323486,2016-01-05,2017-01-04,Michael Whellan,"SXSW Properties, Inc.",Property Owner,"P.O. Box 49066
Austin, Texas 78765
","b'p.o. box 49066 austin, texas 78765'",b'2014-01-03',b'2013-01-03',b'property owner',b'michael whellan',"b'sxsw properties, inc.'"
1124,,2010-12-16,2011-12-16,Sarah Crocker ,MU 13 ,Developer,"7200 Mopac, Suite 400
Austin, Texas 78731
(30.354874, -97.747853)",,,,,,
901,0.937819395747,2016-01-07,2017-01-06,Lynn Carley,Episcopal Theological Seminary of the Southwest,Religious Assembly/Education,"P. O. Box 2247
Austin, Texas 78768
","b'p. o. box 2247 austin, texas 78768'",b'2016-01-06',b'2014-01-07',b'religious assembly/education',b'lynn carley',b'episcopal theological seminary of the southwest'
69,0.896695281778,2016-01-07,2017-01-06,Lynn Carley,Hyde Park Baptist Church,Religious Assembly,"3901 Speedway
Austin, Texas 78751
(30.302398, -97.73238)","b'3901 speedway austin, texas 78751 (30.302398, -97.73238)'",b'2016-01-06',b'2014-01-07',b'religious assembly',b'lynn carley',b'hyde park baptist church'
166,0.911486605803,2016-01-20,2017-01-19,David Armbrust            ,Johnson Development Company,Land use and development,"5005 Riverway, Suite 500
Houston, Texas 77056
(29.761356, -95.463604)","b'5005 riverway, suite 500 houston, texas 77056'",b'2016-01-20',b'2015-01-20',b'land use and development',b'david armbrust',b'johnson development company'
944,0.922109901905,2016-01-20,2017-01-19,David Armbrust            ,"Keating, Pat",Real estate related issues,"6300 Bee Cave Road, Building One
Austin, Texas 78746
(30.296418, -97.830654)","b'6300 bee cave road, building one austin, texas 78746 (30.296418, -97.830654)'",b'2016-01-20',b'2015-01-20',b'real estate related issues',b'david armbrust',"b'keating, pat'"
942,0.91679439942,2016-01-20,2017-01-19,David Armbrust            ,"Straughan, George",Permitting,"3201 Bowman Avenue
Austin, Texas 78703
(30.300252, -97.772521)","b'3201 bowman avenue austin, texas 78703 (30.300252, -97.772521)'",b'2016-01-20',b'2015-01-20',b'permitting',b'david armbrust',"b'straughan, george'"
951,0.917597909768,2014-06-01,2015-06-01,Robert Levinski,Save Our Springs Alliance,Environmental Protection,"221 E. 9th Street, Ste 201
Austin, Texas 78701
(30.27019, -97.739389)","b'221 e. 9th street, ste 201 austin, texas 78701 (30.27019, -97.739389)'",b'2015-06-01',b'2014-06-01',b'environmental protection',b'robert levinski',b'save our springs alliance'
807,0.937974323486,2015-02-02,2016-02-02,R. Haywood,"SXSW Properties, Inc.",Property Owner,"P.O. Box 49066
Austin, Texas 78765
","b'p.o. box 49066 austin, texas 78765'",b'2014-01-03',b'2013-01-03',b'property owner',b'michael whellan',"b'sxsw properties, inc.'"
827,0.892009516557,2016-01-05,2017-01-04,Michael Whellan,St. David's Healthcare Center,Healthcare Provider,"98 San Jacinto, Suite 1800
Austin, Texas 78701
(30.262734, -97.742133)","b'98 san jacinto, suite 1800 austin, texas 78701 (30.262322349000442, -97.74231207299965)'",b'2014-01-03',b'2013-01-03',b'healthcare provider',b'michael whellan',"b""st. david's healthcare center"""
150,0.92813628912,2015-04-25,2016-04-24,Jed Buie,Capital Metro ,Bus System,"2910 East 6th Street
Austin, Texas 78702
","b'2910 east 6th street austin, texas 78702'",b'2016-04-24',b'2015-04-25',b'bus system',b'jed buie',b'capital metro'
784,0.942312300205,2015-04-25,2016-04-24,Jed Buie,Austin Convention & Visitors Bureau,Tourism,"301 Congress, Ste 200
Austin, Texas 78701
(30.265358, -97.743798)","b'301 congress, ste 200 austin, texas 78701 (30.265358, -97.743798)'",b'2016-04-24',b'2015-04-25',b'tourism',b'jed buie',b'austin convention & visitors bureau'
378,0.942312300205,2015-04-25,2016-04-24,Jed Buie,HEB,Grocery Store,"6929 Airport Bouldvard, Suite 176
Austin, Texas 78752
","b'6929 airport bouldvard, suite 176 austin, texas 78752'",b'2016-04-24',b'2015-04-25',b'grocery store',b'jed buie',b'heb'
296,0.942312300205,2015-04-25,2016-04-24,Jed Buie,Habitat for Humanity,Affordable Housing,"5 N IH35
Austin, Texas 78702
(30.253481, -97.736174)","b'5 n ih35 austin, texas 78702 (30.253481, -97.736174)'",b'2016-04-24',b'2015-04-25',b'affordable housing',b'jed buie',b'habitat for humanity'
437,0.834922096309,2015-04-25,2016-04-24,Jed Buie,"Balcones Resources, Inc. ",Real Estate,"1101 East 11th Street
Austin, Texas 78702
(30.269144, -97.729115)","b'1101 east 11th street austin, texas 78702 (30.269144, -97.729115)'",b'2015-10-15',b'2014-10-15',b'real estate',"b'derlis ""trey salinas iii'","b'balcones resources, inc.'"
625,0.942312300205,2015-04-25,2016-04-24,Jed Buie,GreenRyde,Transportation,"Nashville, Tennessee
(36.166687, -86.779932)","b'nashville, tennessee (36.166687, -86.779932)'",b'2016-04-24',b'2015-04-25',b'transportation',b'jed buie',b'greenryde'
244,0.914865076542,2013-03-04,2014-03-04,Paul Salda?a,Trammell Crow Company,Real Estate Development,"100 Congress Avenue, Suite 225
Austin, Texas 78701
(30.263622, -97.744452)","b'100 congress avenue, suite 225 austin, texas 78701 (30.263622, -97.744452)'",b'2016-01-06',b'2015-01-06',b'real estate development',b'paul salda?a',b'trammell crow company'
208,0.912300124764,2013-03-04,2014-03-04,Paul Salda?a,MVAA,Master Planning,"16 Court Street, 11th Floor
Brooklyn, New York 11241
(40.693589, -73.990501)","b'16 court street, 11th floor brooklyn, new york 11241 (40.693589, -73.990501)'",b'2014-03-04',b'2013-03-04',b'master planning',b'paul salda?a',b'mvaa'
175,0.884766831994,2010-12-16,2011-12-16,Sarah Crocker ,1600 West 38th LTD,Developer,"7200 Mopac, Suite 400
Austin, Texas 78731
(30.354874, -97.747853)","b'7200 mopac, suite 400 austin, texas 78731'",b'2011-12-16',b'2010-12-16',b'developer',b'sarah crocker',b'1600 west 38th ltd'
642,0.897552251816,2010-12-16,2011-12-16,Sarah Crocker ,Travis Entitlements LLC,Land Use Development,"7200 North Mopac, Suite 400
Austin, Texas 78731
(30.354874, -97.747853)","b'7200 north mopac, suite 400 austin, texas 78731 (30.354874, -97.747853)'",b'2011-12-16',b'2010-12-16',b'land use development',b'sarah crocker',b'travis entitlements llc'
535,0.938018189027,2011-08-17,2012-08-16,Travis Phillips,"720 Lamar Place, L.C",Property Owner,"PO Box 6110
Austin, Texas 78761
","b'po box 6110 austin, texas 78761'",b'2016-06-26',b'2015-06-27',b'property owner',b'nikelle meade',"b'720 lamar place, l.c'"
987,0.908435463905,2015-01-09,2016-01-09,Pete Winstead,"Scott Airport Property, LLC",Developement of parking facilities at the airport,"600 Congress Avenue, Stuite 300
Austin, Texas 78701
(30.268422, -97.742673)","b'600 congress avenue, stuite 300 austin, texas 78701 (30.268422, -97.742673)'",b'2016-01-09',b'2015-01-09',b'developement of parking facilities at the airport',b'pete winstead',"b'scott airport property, llc'"
645,0.904381811619,2013-01-03,2014-01-03,Wm. Bray,"Christopher Commercial, Inc.",Property Owner,"12918 Shops Parkway, Suite 600
Bee Cave, Texas 78738
(30.308003, -97.945467)","b'12918 shops parkway, suite 600 bee cave, texas 78738 (30.308003, -97.945467)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'christopher commercial, inc.'"
868,0.928958969457,2015-06-13,2016-06-12,Mary Nabers,United Road Towing dba UR Vehicle Management Solutions,"Towing, storage and disposition of  vehicles","9550 Bormet Drive, Ste 301
Mokena, Illinois 60448
(41.541406, -87.849409)","b'9550 bormet drive, ste 301 mokena, illinois 60448 (41.541406, -87.849409)'",b'2016-06-12',b'2015-06-13',"b'towing, storage and disposition of vehicles'",b'mary nabers',b'united road towing dba ur vehicle management solutions'
883,0.896868109703,2015-01-29,2016-01-29,Mark Littlefield,BlueWater Systems,Water Resources,"9606 N. Mopac, Ste 125
Austin, Texas
(30.385447, -97.736028)","b'9606 n. mopac, ste 125 austin, texas (30.385447, -97.736028)'",b'2016-01-29',b'2015-01-29',b'water resources',b'mark littlefield',b'bluewater systems'
219,0.909899427341,2015-06-27,2016-06-26,Alexandra Jashinsky,"408 Sterzing, LLC",Land Development Company,"203 Colorado Street
Austin, Texas 78701
(30.264912, -97.745443)","b'203 colorado street austin, texas 78701 (30.264912, -97.745443)'",b'2016-06-26',b'2015-06-27',b'land development company',b'nikelle meade',"b'408 sterzing, llc'"
535,0.938018189027,2015-06-27,2016-06-26,Alexandra Jashinsky,"720 Lamar Place, L.C",Property Owner,"PO Box 6110
Austin, Texas 78761
","b'po box 6110 austin, texas 78761'",b'2016-06-26',b'2015-06-27',b'property owner',b'nikelle meade',"b'720 lamar place, l.c'"
632,0.903551854193,2015-07-21,2016-07-20,Amanda Swor,"Grayco Partners, LLC",Real Estate Developer,"55 Waugh Drive, Suite 500
Houston, Texas 77007
(29.767463, -95.398143)","b'55 waugh drive, suite 500 houston, texas 77007 (29.767463, -95.398143)'",b'2015-01-09',b'2014-01-09',b'real estate developer',b'amanda swor',"b'grayco partners, llc'"
760,0.942312300205,2015-06-27,2016-06-26,Alexandra Jashinsky,AECOM,Engineers,"400 West 15th Street, Suite 500
Austin, Texas 78701
(30.278024, -97.743199)","b'400 west 15th street, suite 500 austin, texas 78701 (30.278024, -97.743199)'",b'2016-06-26',b'2015-06-27',b'engineers',b'alexandra jashinsky',b'aecom'
705,0.929633319378,2015-07-21,2016-07-20,Pamela Madere,"1530 Barton Springs, LP",Restaurant,"1710 Evergreen Ave.
Austin, Texas 78704
(30.249898, -97.765376)","b'1710 evergreen ave. austin, texas 78704 (30.249898, -97.765376)'",b'2016-07-20',b'2015-07-21',b'restaurant',b'pamela madere',"b'1530 barton springs, lp'"
290,0.741507210515,2015-07-21,2016-07-20,Pamela Madere,"2428 Partners, LLC",Real Estate Development,"16380 Addison Road
Addison, Texas 75001
(32.973005, -96.830305)","b'16380 addison road addison, texas 75001 (32.973005, -96.830305)'",b'2016-07-20',b'2015-07-21',b'real estate development',b'pamela madere',"b'a & m option 541, l.p. c/o scarborough sunfield, llc'"
734,0.929577618837,2015-06-27,2016-06-26,Alexandra Jashinsky,"Aguirre, Antolin",Mobile Vending,"7900 Peaceful Hill Lane
Austin, Texas 78748
(30.181198, -97.787775)","b'7900 peaceful hill lane austin, texas 78748 (30.181198, -97.787775)'",b'2016-06-26',b'2015-06-27',b'mobile vending',b'alexandra jashinsky',"b'aguirre, antolin'"
16,0.904890194535,2010-09-14,2011-09-14,Glenn Shankle,IESI Corporation,Waste management and recycling,"2301 Eagle Parkway, Suite 200
Fort Worth, Texas 76117
(33.007625, -97.305784)","b'2301 eagle parkway, suite 200 fort worth, texas 76117 (33.007625, -97.305784)'",b'2011-09-14',b'2010-09-14',b'waste management and recycling',b'glenn shankle',b'iesi corporation'
707,0.93092083931,2015-07-21,2016-07-20,Pamela Madere,"RDE Assets, Inc.",Restaurant,"1710 Evergreen Ave. Suite
Austin, Texas 78704
(30.249898, -97.765376)","b'1710 evergreen ave. suite austin, texas 78704 (30.249898, -97.765376)'",b'2016-07-20',b'2015-07-21',b'restaurant',b'pamela madere',"b'rde assets, inc.'"
271,0.925605863333,2015-08-01,2016-07-31,Jeffrey  Howard,"ARG Bull Creek, Ltd.",Real Estate Development,"9111 Jollyville Road Suite 111
Austin, Texas 78759
(30.381803, -97.74361)","b'9111 jollyville road suite 111 austin, texas 78759 (30.381803, -97.74361)'",b'2016-07-31',b'2015-08-01',b'real estate development',b'jeffrey howard',"b'arg bull creek, ltd.'"
489,0.919323958457,2015-06-27,2016-06-26,Alexandra Jashinsky,Atlantic Housing Foundation,Developer,"1310 N. White Chapel Blvd., Suite 100
Southlake, Texas 76092
(32.95831, -97.150973)","b'1310 n. white chapel blvd., suite 100 southlake, texas 76092 (32.95831, -97.150973)'",b'2016-04-23',b'2015-06-27',b'developer',b'nikelle meade',b'atlantic housing foundation'
682,0.93892711401,2015-08-06,2016-08-05,Peter Brown,Feld Entertainement,Entertainment,"2001 US HWY 301
Palmetto, Florida 34221
(27.521144, -82.544544)","b'2001 us hwy 301 palmetto, florida 34221 (27.521144, -82.544544)'",b'2016-08-05',b'2015-08-06',b'entertainment',b'peter brown',b'feld entertainement'
29,0.892643917352,2015-06-27,2016-06-26,Alexandra Jashinsky,Austin Board of Realtors,Real Estate,"10900 Stonelake Blvd, Ste 100A
Austin, Texas 78759
(30.399546, -97.734444)","b'10900 stonelake blvd, ste 100a austin, texas 78759 (30.399546, -97.734444)'",b'2016-01-06',b'2014-01-07',b'real estate',b'lynn carley',b'austin board of realtors'
288,0.871058881283,2015-08-18,2016-08-17,Robert Kleeman,Roy Cavanaugh,Real Estate,"6308 Spicewood Springs
Austin, Texas 78759
","b'6308 spicewood springs austin, texas 78759'",b'2016-08-17',b'2015-08-18',b'property owner',b'robert kleeman',b'roy cavanaugh'
679,0.939005225897,2015-08-18,2016-08-17,Robert Kleeman,Covered Bridge Property Owners Association,,"14050 Summit Dr. Suite 113-A
Austin, Texas 78728
(30.438611, -97.691571)","b'14050 summit dr. suite 113-a austin, texas 78728 (30.438611, -97.691571)'",b'2016-08-17',b'2015-08-18',b'',b'robert kleeman',b'covered bridge property owners association'
332,0.898283981615,2015-06-27,2016-06-26,Alexandra Jashinsky,Berns Commercial Properties,Real Property Owner,"1515 Capital of Texas Highway, Suite 412
Austin, Texas 78746
(30.318057, -97.822252)","b'1515 capital of texas highway, suite 412 austin, texas 78746 (30.318057, -97.822252)'",b'2016-06-26',b'2015-06-27',b'real property owner',b'alison gardner',b'berns commercial properties'
187,0.93828612566,2015-06-27,2016-06-26,Alexandra Jashinsky,Bouldin Creek Neighborhood Association,Neighborhood Association,"P. O. Box 3683
Austin, Texas 78764
","b'p. o. box 3683 austin, texas 78764'",b'2016-06-26',b'2015-06-27',b'neighborhood association',b'nikelle meade',b'bouldin creek neighborhood association'
