Start,End,Lobbyist,Client,Industry,Cluster,Address,Confidence,IndustryCat1,IndustryCat2
2015-01-12,2016-01-12,Stephen Drenner,Roy Cavanaugh,Property Owner,307,"6303 Spicewood Springs Road
Austin, Texas 78759
(30.391018, -97.777683)",0.942312300205,property management,
2015-01-12,2016-01-12,Stephen Drenner,Spear Street Capital,Real Estate Develoment,680,"One Market Plaza, Spear Tower, Suite 4125
San Francisco, California 94105
",0.936305373907,real estate,
2015-01-12,2016-01-12,John Donisi,Roy Cavanaugh,Property Owner,307,"6303 Spicewood Springs Road
Austin, Texas 78759
(30.391018, -97.777683)",0.942312300205,property management,
2015-01-12,2017-01-15,Leah Bojo,405 Colorado Holdings,Real Estate Development,997,"555 E. Lancaster Ave., Ste 100
Radnor, Pennsylvania 19087
(40.039678, -75.366004)",0.92745158502,real estate,
2015-01-12,2017-01-15,Leah Bojo,Street Lights Residential,Real Estate,294,"1601 Elm Street, Suite 4900
Dallas, Texas 75201
(32.781695, -96.798002)",0.819905618827,real estate,
2015-01-12,2017-01-15,Leah Bojo,Austin City Builders,Real Estate,1000,"3939 Bee Caves Road., Ste C-100
Westlake Hills, Texas 78746
",0.940258698804,real estate,
2015-01-12,2016-01-12,Stephen Drenner,JLM Financial Investments,Real Estate,103,"3839 Bee Caves Road, Suite 205
Austin, Texas 78746
(30.281274, -97.808413)",0.868521213531,real estate,
2015-01-12,2016-01-12,John Donisi,Transwestern Commercial,Real Estate Developement,678,"901 South Mopac Espressway, Bldg 4, Ste 250
Austin, Texas 78746
",0.938502903496,real estate,
2015-01-12,2016-01-12,Stephen Drenner,Oden Hughes,Real Estate,227,"600 Congress Avenue, Suite 200
Austin, Texas 78701
(30.268422, -97.742673)",0.92508969456,real estate,
2015-01-09,2016-01-09,Pete Winstead,Scott Airport Property,Developement of parking facilities at the airport,231,"600 Congress Avenue, Stuite 300
Austin, Texas 78701
(30.268422, -97.742673)",0.908435463905,,
2015-01-09,2016-01-09,Gerardo Interiano,Google,Provides internet related products and services,96,"2350 Kerner Boulevard, Suite 250
San Rafael, California 94901
(37.947381, -122.488915)",0.853724338611,,
2015-01-08,2016-01-08,Michele Lynch,The Dinerstein Companies,Real Estate,256,"1011 Camino Del Mar, Suite 268
Del Mar, California 92014
",0.550359976292,real estate,
2015-01-08,2017-01-08,Michele Lynch,St. Catherine of Siena,Real Estate Development,693,"4800 Convict Hill Road
Austin, Texas 78749
(30.21761, -97.849377)",0.901558260123,real estate,
2015-01-08,2016-01-08,Michele Lynch,Reagan National Advertising,Outdoor Advertising,692,"7301 Burleson Road
Austin, Texas 78744
(30.19485, -97.70165)",0.873837446625,,
2015-01-06,2017-01-06,Amanda Morrow,White Lodging Services,Real Estate Development,93,"1000 East 80th Place, Suite 700 North
Merrillville, Indiana 46410
(41.47394, -87.327691)",0.805989917782,real estate,
2015-01-06,2016-01-06,Lynn Carley,Hughes Capital Management,Real Estate Development,15,"1301 S. Capital of TX Highway, Suite A-300
Austin, Texas 78746
(30.279878, -97.821155)",0.91408603532,real estate,
2015-01-06,2017-01-06,Amanda Morrow,TR Vista Preserve,Real Estate Investment,23,"1600 N. Collins, Suite 1500
Richardson, Texas 75080
(32.970178, -96.723516)",0.91144242457,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Manoj Saxena,Real Estate Investment/Development,18,"74 Pascal Lane
Austin, Texas 78746
(30.323355, -97.829052)",0.907576620579,real estate,
2015-01-06,2017-01-06,Lynn Carley,"Scott, John",Real Estate,28,"400 W. 15th St., Ste 808
Austin, Texas 78701
(30.278024, -97.743199)",0.942312300205,real estate,
2015-01-06,2017-01-06,Amanda Morrow,Capital Commercial Investments,Real Estate Investment/Development,44,"720 Brazos Street, Suite 900
Austin, Texas 78701
(30.269173, -97.740916)",0.918812074832,real estate,
2015-01-06,2016-01-06,Lynn Carley,North Austin MUD No. 1,Municipal Utility District,76,"9517 Old McNeil Rd
Austin, Texas 78758
",0.934567782012,,
2015-01-06,2016-01-06,Lynn Carley,HSD Lakeway Holdings,Real Estate Investment/Development,137,"2101 Lakeway Boulevard, Suite 205
Austin, Texas 78734
(30.357585, -97.978566)",0.915609491723,real estate,
2015-01-06,2017-01-06,Amanda Morrow,Austin Achieve,Public School,151,"5908 Manor Road
Austin, Texas 78723
(30.307104, -97.679673)",0.879786224742,education,
2015-01-06,2016-01-06,Lynn Carley,Circuit of the Americas,Sports and Special Events Productions,45,"301 Congess Avenue Suite 220
Austin, Texas 78701
",0.594080640511,,
2015-01-06,2016-01-06,Amanda Morrow,183 BLW,Real Estate Investment,277,"P.O. Box 13405
Austin, Texas 78711
",0.906406128407,real estate,
2015-01-06,2017-01-06,Lynn Carley,AvalonPark Texas,Real Estate Investment/Development,108,"3680 Avalon Park East Boulevard, Suite 300
Orlando, Florida 32828
(28.511551, -81.154102)",0.920808851719,real estate,
2015-01-06,2016-01-06,Lynn Carley,Capitol City Partners,Real Estate Investment/Development,10,"1717 West 6th Street #445
Austin, Texas 78703
(30.276132, -97.764921)",0.92306587371,real estate,
2015-01-06,2017-01-06,Amanda Morrow,Dan Byrne,Real Estate Investment/Development,33,"98 San Jacinto Boulevard, Suite 2000
Austin, Texas 78701
(30.262712, -97.742141)",0.942312300205,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Hughes Capital Management,Real Estate Development,15,"1301 S. Capital of TX Highway, Suite A-300
Austin, Texas 78746
(30.279878, -97.821155)",0.91408603532,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Trammell Crow Company,Real Estate Development,869,"100 Congress Avenue, Suite 225
Austin, Texas 78701
(30.263622, -97.744452)",0.914865076542,real estate,
2015-01-06,2016-01-06,Amanda Morrow,"Cullen, John",Real Estate Investment,3,"1703 West 5th Street, Suite 800
Austin, Texas 78703
(30.274918, -97.764916)",0.917925285442,real estate,
2015-01-06,2017-01-06,Amanda Morrow,Flextronics,Real Estate/Investment,98,"300 Santana Row, 5th Floor
San Jose, California 95128
(37.322879, -121.947786)",0.914029530116,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Deborah and Gary Attal,Real Estate Development/ Investment,40,"300 W. Sixth Street Suite 2100
Austin, Texas 78701
(30.268876, -97.745732)",0.942312300205,,
2015-01-06,2016-01-06,Amanda Morrow,The Brohn Group,Real Estate Investment/Development,115,"3121 Wild Canyon Loop
Austin, Texas 78730
(30.377689, -97.90683)",0.901416531631,real estate,
2015-01-06,2016-01-06,Lynn Carley,Tanglewood Forest Limited District,Limited District,148,"7301 Ranch Road 620 North, Suite 155
Austin, Texas 78726
",0.938147110598,,
2015-01-06,2016-01-06,Lynn Carley,"Wilkerson, Eric",Real Estate Investment,261,"P.O. Box 50076
Austin, Texas 78763
",0.937852374145,real estate,
2015-01-06,2016-01-06,Lynn Carley,Goodstone,Real Estate Investment,13,"401 Congress Ave., Ste. 1540
Austin, Texas 78701
(30.266187, -97.743476)",0.914392841714,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Liz Lambert,Private Property Owner/Real Estate Investment/Development,407,"1316 South Congress
Austin, Texas 78704
(30.250247, -97.749421)",0.925434544683,development,
2015-01-06,2016-01-06,Amanda Morrow,Brock Consulting Group,Real Estate Investment/Development,616,"P. O. Box 160340
Austin, Texas 78716
",0.93795899834,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Glenn Jackson,Real Estate Investment/Development,540,"P.O. Box 201687
Austin, Texas 78720
",0.942312300205,real estate,
2015-01-06,2017-01-06,Amanda Morrow,Urban Outfitters,Real Estate,154,"5000 South Broad Street
Philadelphia, Pennsylvania 19112
(39.890045, -75.175847)",0.918133297137,real estate,
2015-01-06,2016-01-06,Lynn Carley,The Kucera Companies,"Investment, Development, zoning and related activities",585,"7200 North MoPac, Suite 450
Austin, Texas 78731
(30.354874, -97.747853)",0.876240559987,,
2015-01-06,2016-01-06,Lynn Carley,IDEA Public Schools,Public School,651,"1822 W. Braker Lane #81734
Austin, Texas 78708
(30.391414, -97.705953)",0.912033755332,education,
2015-01-06,2016-01-06,Lynn Carley,"Success Foods Management, LLC/DBA Torcy's Tacos",Restaurant,437,"4501 Springdale Road
Austin, Texas 78723
(30.288031, -97.681255)",0.925756116708,restaurant,
2015-01-06,2016-01-06,Lynn Carley,Liz Lambert,Private Property Owner/Real Estate Investment/Development,407,"1316 South Congress
Austin, Texas 78704
(30.250247, -97.749421)",0.925434544683,development,
2015-01-06,2016-01-06,Lynn Carley,Blenheim,Real Estate Investment/ Development,41,"5949 Sherry Lane, Suite 1230
Dallas, Texas 75225
(32.862324, -96.810102)",0.922915752445,real estate,
2015-01-06,2017-01-06,Lynn Carley,Austin Park,Real Estate Development,526,"700 12th Street, Suite 220
Golden, Colorado 80401
(39.755832, -105.220551)",0.932860943404,real estate,
2015-01-06,2016-01-06,Lynn Carley,Deborah and Gary Attal,Real Estate Development/ Investment,40,"300 W. Sixth Street Suite 2100
Austin, Texas 78701
(30.268876, -97.745732)",0.942312300205,,
2015-01-06,2016-01-06,Amanda Morrow,Makar Development - Waters Edge,Real Estate Investment/Development,141,"3809 Juniper Trace Suite 203
Austin, Texas 78746
(30.308182, -97.934901)",0.925639140606,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Gene Burris,Real Estate Investment/Development,80,"2406 Pemberton Pkwy
Austin, Texas 78703
(30.290006, -97.753209)",0.942312300205,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Magellan Development Group,Real Estate Investment,568,"225 N. Columbus Drive, Suite 100
Chicago, Illinois 60601
(41.886356, -87.620644)",0.919946917466,real estate,
2015-01-06,2016-01-06,Lynn Carley,Total Wine and More,Real Estate,82,"7825 Tuckerman Lane, Ste 201
Potomac, Maryland 20854
(39.040585, -77.158659)",0.925664946437,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Meredith Family Revocable Trust,Real Estate Development,84,"248 Addie Roy Road, Suite C200
Austin, Texas 78746
(30.3105, -97.843566)",0.915302072253,real estate,
2015-01-06,2017-01-06,Lynn Carley,"McCullough, Todd",Real Estate Investment,518,"311 Westwood Terrace
Austin, Texas 78746
(30.281421, -97.803764)",0.910675338336,real estate,
2015-01-06,2017-01-06,Lynn Carley,KIPP Austin Public School,Public School,636,"8509 FM 969, Bldg 513
Austin, Texas 78757
(30.27707, -97.637655)",0.910843972649,education,
2015-01-06,2016-01-06,Amanda Morrow,Magnolia Montessori for all,Public School,175,"7302 Blinn Circle
Austin, Texas 78723
(30.322307, -97.676968)",0.911942215342,education,
2015-01-06,2017-01-06,Lynn Carley,Meredith Family Revocable Trust,Real Estate Development,84,"248 Addie Roy Road, Suite C200
Austin, Texas 78746
(30.3105, -97.843566)",0.915302072253,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Texas Disposal Systems,Waste Disposal,686,"P.O. Box 17126
Austin, Texas 78760
",0.924664421515,,
2015-01-06,2017-01-06,Amanda Morrow,Creek 620,Real Estate Investment/Development,120,"3809 Juniper Trace
Austin, Texas 78738
(30.307997, -97.934461)",0.904670523746,real estate,
2015-01-06,2016-01-06,Lynn Carley,Westbank Community Library District,Real Estate Development,363,"1309 Westbank Drive
Austin, Texas 78746
(30.274388, -97.811838)",0.916851597173,real estate,
2015-01-06,2016-01-06,Lynn Carley,Ryan Companies,Real Estate,553,"111 Congress Avenue, Suite 1850
Austin, Texas 78701
(30.263936, -97.744334)",0.915185256799,real estate,
2015-01-06,2017-01-06,Lynn Carley,G5 Investments,Real Estate Investment,57,"5515 Balcones Drive
Austin, Texas 78731
(30.33652, -97.757729)",0.905732167619,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Riddell Family,Real Estate Investment,11,"2028 East Ben White Blvd., Suite 508
Austin, Texas 78741
(30.216557, -97.743295)",0.922159957034,real estate,
2015-01-06,2016-01-06,Lynn Carley,4800 Friedrich Lane,Real Estate Investment/Development,109,"2011 West Rutland
Austin, Texas 78758
",0.93807255796,real estate,
2015-01-06,2016-01-06,Lynn Carley,AutoReturn,Real Estate Investment,31,"AP Billing, 375 Alabama Street, Suite 300
San Francisco, California 94110
",0.939760778631,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Inland Group,Real Estate,116,"1620 N. Mamber Rd., Bldg B
Spokane, Washington 99203
",0.940251000226,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Austin Board of Realtors,Real Estate,785,"10900 Stonelake Blvd, Ste 100A
Austin, Texas 78759
(30.399546, -97.734444)",0.892643917352,real estate,
2015-01-06,2016-01-06,Lynn Carley,Gene Burris,Real Estate Investment/Development,80,"2406 Pemberton Pkwy
Austin, Texas 78703
(30.290006, -97.753209)",0.942312300205,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Endeavor Real Estate Group,Real Estate Development,714,"P.O. Box 140646
Austin, Texas 78714
",0.816299670451,real estate,
2015-01-06,2016-01-06,Lynn Carley,Capridge Partners,Real Estate Investment,130,"823 Congress Ave. #1111
Austin, Texas 78701
(30.270141, -97.742042)",0.906736271722,real estate,
2015-01-06,2017-01-06,Lynn Carley,Vivo Hospitality,Restaurant,690,"2015 Manor Road
Austin, Texas 78722
(30.284033, -97.720526)",0.912656060287,restaurant,
2015-01-06,2016-01-06,Amanda Morrow,Robinson Ranch,"Investment, development, zoning and related activities",966,"P.O. Box 9556
Austin, Texas 78766
",0.835313230753,,
2015-01-06,2016-01-06,Lynn Carley,Jewish Community Association of Austin,Real Estate Development,713,"221 West 6th Street, Suite 1300
Austin, Texas 78702
(30.26872, -97.745169)",0.904904833862,real estate,
2015-01-06,2016-01-06,Lynn Carley,"Pacitti, Chris",Real Estate Investment/Development,138,"300 West 6th Street, Suite 2300
Austin, Texas 78701
(30.268876, -97.745732)",0.942312300205,real estate,
2015-01-06,2016-01-06,Lynn Carley,"Cullen, John",Real Estate Investment,3,"1703 West 5th Street, Suite 800
Austin, Texas 78703
(30.274918, -97.764916)",0.917925285442,real estate,
2015-01-06,2017-01-06,Lynn Carley,White Lodging Services,Real Estate Development,93,"1000 East 80th Place, Suite 700 North
Merrillville, Indiana 46410
(41.47394, -87.327691)",0.805989917782,real estate,
2015-01-06,2016-01-06,Lynn Carley,Magnolia Montessori for all,Public School,175,"7302 Blinn Circle
Austin, Texas 78723
(30.322307, -97.676968)",0.911942215342,education,
2015-01-06,2016-01-06,Amanda Morrow,Crescent 210 Barton Springs,Real Estate Investment/Development,123,"2101 Lakeway Boulevard, Suite 230
Lakeway, Texas 78734
(30.357585, -97.978566)",0.916013189725,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Westbank Community Library District,Real Estate Development,363,"1309 Westbank Drive
Austin, Texas 78746
(30.274388, -97.811838)",0.916851597173,real estate,
2015-01-06,2017-01-06,Lynn Carley,Stubb's Austin Restaurant Company,Restaurant,91,"5315B FM 1960 W No. 151
Houston, Texas 77069
",0.938595397132,restaurant,
2015-01-06,2016-01-06,Amanda Morrow,Radisson Hotel,Hotel,104,"111 East Cesar Chavez at Congress
Austin, Texas 78701
(30.263396, -97.744545)",0.908497255099,hotel,
2015-01-06,2016-01-06,Amanda Morrow,The University of Texas System,University,81,"201 West 7th Street
Austin, Texas 78701
(30.26942, -97.744005)",0.908524283341,education,
2015-01-06,2016-01-06,Amanda Morrow,"Cirrus Logic, Inc.",Real Estate Development,150,"2901 Via Fortuna
Austin, Texas 78746
(30.251138, -97.800605)",0.74113121203,real estate,
2015-01-06,2017-01-06,Amanda Morrow,AvalonPark Texas,Real Estate Investment/Development,108,"3680 Avalon Park East Boulevard, Suite 300
Orlando, Florida 32828
(28.511551, -81.154102)",0.920808851719,real estate,
2015-01-06,2016-01-06,Amanda Morrow,CP II Wild Basin,Real Estate Investment/Development,88,"823 Congress Avenue, Suite 1150
Austin, Texas 78701
(30.270141, -97.742042)",0.924397403544,real estate,
2015-01-06,2017-01-06,Amanda Morrow,"Scott, John",Real Estate,28,"400 W. 15th St., Ste 808
Austin, Texas 78701
(30.278024, -97.743199)",0.942312300205,real estate,
2015-01-06,2017-01-06,Amanda Morrow,Highland Management,Real Estate Development,495,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
",0.861759986819,real estate,
2015-01-06,2016-01-06,Amanda Morrow,"Pacitti, Chris",Real Estate Investment/Development,138,"300 West 6th Street, Suite 2300
Austin, Texas 78701
(30.268876, -97.745732)",0.942312300205,real estate,
2015-01-06,2016-01-06,Amanda Morrow,The Dovetail Companies,Real Estate Investment/Development,129,"1550 Timothy Road, Suite 201
Athens, Georgia 30606
(33.933736, -83.436237)",0.91560083202,real estate,
2015-01-06,2016-01-06,Amanda Morrow,"Success Foods Management, LLC/DBA Torcy's Tacos",Restaurant,437,"4501 Springdale Road
Austin, Texas 78723
(30.288031, -97.681255)",0.925756116708,restaurant,
2015-01-06,2016-01-06,Amanda Morrow,Scott Sayers,Real Estate Investment/Development,837,"1800 Nueces
Austin, Texas 78701
(30.281215, -97.744131)",0.928470291197,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Tierra Concepts,Real Estate Investment/Development,9,"8917 Old Lampass Trail #28
Austin, Texas 78750
",0.937447679894,real estate,
2015-01-06,2017-01-06,Lynn Carley,Radisson Hotel,Hotel,104,"111 East Cesar Chavez at Congress
Austin, Texas 78701
(30.263396, -97.744545)",0.908497255099,hotel,
2015-01-06,2016-01-06,Amanda Morrow,Accelerator Holdings,Real Estate Investment/Development,49,"301 Congress Avenue, Suite 220
Austin, Texas 78701
(30.265358, -97.743798)",0.920147674424,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Concordia University,Education,26,"3400 North IH-35
Austin, Texas 78705
(30.291212, -97.722194)",0.894697687456,education,
2015-01-06,2016-01-06,Lynn Carley,Google,Provides internet related products and services,96,"2350 Kerner Boulevard, Suite 250
San Rafael, California 94901
(37.947381, -122.488915)",0.853724338611,,
2015-01-06,2016-01-06,Lynn Carley,"Garvey, Jeffery C.",Real Estate Investment/Development,653,"2201-A Exposition Blvd
Austin, Texas 78703
(30.295827, -97.768733)",0.935598172247,real estate,
2015-01-06,2016-01-06,Amanda Morrow,Episcopal Theological Seminary of the Southwest,Religious Assembly/Education,58,"P. O. Box 2247
Austin, Texas 78768
",0.937819395747,religious,
2015-01-06,2016-01-06,Lynn Carley,Texas Disposal Systems,Waste Disposal,686,"P.O. Box 17126
Austin, Texas 78760
",0.924664421515,,
2015-01-06,2016-01-06,Lynn Carley,Four Seasons Hotel,Hotel,62,"98 San Jacinto Boulevard
Austin, Texas 78701
(30.262712, -97.742141)",0.91209509543,hotel,
