Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_Client,canonical_ClientAddress,canonical_Lobbyist,canonical_Start,canonical_Industry,canonical_End
690,0.912656060287,2015-01-06,2016-01-06,Lynn Carley,"Vivo Hospitality, LP",Restaurant,"2015 Manor Road
Austin, Texas 78722
(30.284033, -97.720526)","b'vivo hospitality, lp'","b'2015 manor road austin, texas 78722 (30.284033, -97.720526)'",b'lynn carley',b'2014-01-07',b'restaurant',b'2016-01-06'
129,0.91560083202,2015-01-06,2016-01-06,Lynn Carley,The Dovetail Companies ,Real Estate Investment/Development,"1550 Timothy Road, Suite 201
Athens, Georgia 30606
(33.933736, -83.436237)",b'the dovetail companies',"b'1550 timothy road, suite 201 athens, georgia 30606 (33.933736, -83.436237)'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
966,0.835313230753,2015-01-06,2016-01-06,Amanda Morrow,Robinson Ranch,"Investment, development, zoning and related activities","P.O. Box 9556
Austin, Texas 78766
",b'robinson ranch',"b'p.o. box 9556 austin, texas 78766'",b'david armbrust',b'2015-01-20',"b'investment, development, zoning and related activities'",b'2016-01-06'
87,0.732528503551,2015-01-06,2016-01-06,Amanda Morrow,"Walton Stacy Development Partners IV, LP",Real Estate Development,"823 Congress Avenue, Suite 1111
Austin, Texas 78701
(30.270141, -97.742042)","b'walton stacy office partners iv, l.p.'","b'823 congress avenue, suite 1111 austin, texas 78701 (30.270141, -97.742042)'",b'lynn carley',b'2016-01-07',b'real estate development',b'2016-01-06'
57,0.905732167619,2015-01-06,2016-01-06,Amanda Morrow,G5 Investments LLC,Real Estate Investment,"5515 Balcones Drive
Austin, Texas 78731
(30.33652, -97.757729)",b'g5 investments llc',"b'5515 balcones drive austin, texas 78731 (30.33652, -97.757729)'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
97,0.916711547545,2015-01-06,2016-01-06,Amanda Morrow,Stream Realty,Real Estate,"400 West 15th St., Ste 1250
Austin, Texas 78701
(30.278024, -97.743199)",b'stream realty',"b'400 west 15th st., ste 1250 austin, texas 78701 (30.278024, -97.743199)'",b'lynn carley',b'2014-01-07',b'real estate',b'2016-01-06'
161,0.937775922449,2015-01-06,2016-01-06,Lynn Carley,Austin Quality Schools Collaborative,Public School,"PO Box 163991
Austin, Texas 78716
",b'austin quality schools collaborative',"b'po box 163991 austin, texas 78716'",b'david armbrust',b'2015-01-06',b'public school',b'2016-01-06'
713,0.904904833862,2015-01-06,2016-01-06,Lynn Carley,"Jewish Community Association of Austin, c/o Endeavor Real Estate Group",Real Estate Development,"221 West 6th Street, Suite 1300
Austin, Texas 78702
(30.26872, -97.745169)","b'jewish community association of austin, c/o endeavor real estate group'","b'221 west 6th street, suite 1300 austin, texas 78702 (30.26872, -97.745169)'",b'lynn carley',b'2014-01-07',b'real estate development',b'2016-01-06'
138,0.942312300205,2015-01-06,2016-01-06,Lynn Carley,"Pacitti, Chris",Real Estate Investment/Development,"300 West 6th Street, Suite 2300
Austin, Texas 78701
(30.268876, -97.745732)","b'pacitti, chris'","b'300 west 6th street, suite 2300 austin, texas 78701 (30.268876, -97.745732)'",b'lynn carley',b'2016-01-07',b'real estate investment/development',b'2016-01-06'
109,0.93807255796,2015-01-06,2016-01-06,Amanda Morrow,"4800 Friedrich Lane, LLC",Real Estate Investment/Development,"2011 West Rutland
Austin, Texas 78758
","b'4800 friedrich lane, llc'","b'2011 west rutland austin, texas 78758'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
87,0.732528503551,2015-01-06,2016-01-06,Lynn Carley,"Walton Stacy Development Partners IV, LP",Real Estate Development,"823 Congress Avenue, Suite 1111
Austin, Texas 78701
(30.270141, -97.742042)","b'walton stacy office partners iv, l.p.'","b'823 congress avenue, suite 1111 austin, texas 78701 (30.270141, -97.742042)'",b'lynn carley',b'2016-01-07',b'real estate development',b'2016-01-06'
17,0.914360885109,2015-01-06,2016-01-06,Lynn Carley,"Orangestone Bluegrass, LLC",Real Estate Investment,"5828 Balcones Drive, Ste 101
Austin, Texas 78731
(30.340401, -97.755138)","b'orangestone bluegrass, llc'","b'5828 balcones drive, ste 101 austin, texas 78731 (30.340401, -97.755138)'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
130,0.906736271722,2015-01-06,2016-01-06,Amanda Morrow,"Capridge Partners, LLC",Real Estate Investment,"823 Congress Ave. #1111
Austin, Texas 78701
(30.270141, -97.742042)","b'capridge partners, llc'","b'823 congress ave. #1111 austin, texas 78701 (30.270141, -97.742042)'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
3,0.917925285442,2015-01-06,2016-01-06,Lynn Carley,"Cullen, John",Real Estate Investment,"1703 West 5th Street, Suite 800
Austin, Texas 78703
(30.274918, -97.764916)","b'cullen, john'","b'1703 west 5th street, suite 800 austin, texas 78703 (30.274918, -97.764916)'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
101,0.890836510062,2015-01-06,2016-01-06,Lynn Carley,REIT Management,Real Estate Developement,"Two Newton Place 255 Washington Street, Suite 300
Newton, Maine 02458
",b'reit management',"b'two newton place 255 washington street, suite 300 newton, maine 02458'",b'lynn carley',b'2014-01-07',b'real estate developement',b'2016-01-06'
53,0.89924738337,2015-01-06,2016-01-06,Amanda Morrow,"CWS Capital Partners, LLC",Real Estate Development,"9606 North Mopac Expressway, Suite 500
Austin, Texas 78759
(30.385447, -97.736028)","b'cws capital partners, llc'","b'9606 north mopac expressway, suite 500 austin, texas 78759 (30.385447, -97.736028)'",b'amanda morrow',b'2014-01-07',b'real estate development',b'2016-01-06'
93,0.805989917782,2015-01-06,2016-01-06,Lynn Carley,White Lodging Services Corp,Real Estate Development,"1000 East 80th Place, Suite 700 North
Merrillville, Indiana 46410
(41.47394, -87.327691)",b'white lodging services corp',"b'1000 east 80th place, suite 700 north merrillville, indiana 46410 (41.47394, -87.327691)'","b'derlis ""trey salinas iii'",b'2015-01-06',b'real estate development',b'2016-01-06'
47,0.83181510071,2015-01-06,2016-01-06,Lynn Carley,"Cypress Realty VI Limited Partnership, c/o Cypress Real Estate Advisors",Real Estate Development,"301 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.265358, -97.743798)","b'cypress realty vi limited partnership, c/o cypress real estate advisors'","b'301 congress avenue, suite 500 austin, texas 78701 (30.265358, -97.743798)'",b'lynn carley',b'2015-01-06',b'real estate',b'2016-01-06'
870,0.942312300205,2015-01-06,2016-01-06,Amanda Morrow,Gables Residential,Real Estate Investment/Development,"3811 Turtle Creek Blvd., STE. 1500
Dallas, Texas 75219
(32.813434, -96.800354)",b'gables residential',"b'3811 turtle creek blvd., ste. 1500 dallas, texas 75219 (32.813434, -96.800354)'",b'lynn carley',b'2015-01-06',b'real estate investment/development',b'2016-01-06'
150,0.74113121203,2015-01-06,2016-01-06,Lynn Carley,"Cirrus Logic, Inc.",Real Estate Development,"2901 Via Fortuna
Austin, Texas 78746
(30.251138, -97.800605)","b'cirrus logic, inc.'","b'2901 via fortuna austin, texas 78746 (30.25111092900005, -97.80056106799998)'","b'derlis ""trey salinas iii'",b'2015-01-06',b'real estate development',b'2016-01-06'
738,0.935959041119,2015-01-06,2016-01-06,Lynn Carley,"Middleton, David",Real Estate Investment/Development,"2509 Tarryhill Place
Austin, Texas 78703
(30.300947, -97.771827)","b'middleton, david'","b'2509 tarryhill place austin, texas 78703 (30.300947, -97.771827)'",b'lynn carley',b'2016-01-07',b'real estate investment/development',b'2016-01-06'
175,0.911942215342,2015-01-06,2016-01-06,Lynn Carley,Magnolia Montessori for all,Public School,"7302 Blinn Circle
Austin, Texas 78723
(30.322307, -97.676968)",b'magnolia montessori for all',"b'7302 blinn circle austin, texas 78723 (30.322307, -97.676968)'",b'david armbrust',b'2015-01-06',b'public school',b'2016-01-06'
759,0.927320659161,2015-01-06,2016-01-06,Lynn Carley,Taylor Morrison ,Developer,"11200 Lakeline Blvd., Suite 150A
Austin, Texas 78717
(30.480081, -97.797585)",b'taylor morrison',"b'11200 lakeline blvd., suite 150a austin, texas 78717 (30.480081, -97.797585)'",b'richard suttle',b'2016-01-07',b'developer',b'2016-01-06'
713,0.904904833862,2015-01-06,2016-01-06,Amanda Morrow,"Jewish Community Association of Austin, c/o Endeavor Real Estate Group",Real Estate Development,"221 West 6th Street, Suite 1300
Austin, Texas 78702
(30.26872, -97.745169)","b'jewish community association of austin, c/o endeavor real estate group'","b'221 west 6th street, suite 1300 austin, texas 78702 (30.26872, -97.745169)'",b'lynn carley',b'2014-01-07',b'real estate development',b'2016-01-06'
11,0.922159957034,2015-01-06,2016-01-06,Lynn Carley,Riddell Family Limited Partnership,Real Estate Investment,"2028 East Ben White Blvd., Suite 508
Austin, Texas 78741
(30.216557, -97.743295)",b'riddell family limited partnership',"b'2028 east ben white blvd., suite 508 austin, texas 78741 (30.216557, -97.743295)'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
391,0.942312300205,2015-01-06,2016-01-06,Amanda Morrow,HEB,Grocery Store,"6929 Airport Bouldvard, Suite 176
Austin, Texas 78752
",b'heb',"b'6929 airport bouldvard, suite 176 austin, texas 78752'",b'jed buie',b'2015-04-25',b'grocery store',b'2016-04-24'
123,0.916013189725,2015-01-06,2016-01-06,Amanda Morrow,"Crescent 210 Barton Springs, LLC",Real Estate Investment/Development,"2101 Lakeway Boulevard, Suite 230
Lakeway, Texas 78734
(30.357585, -97.978566)","b'crescent 210 barton springs, llc'","b'2101 lakeway boulevard, suite 230 lakeway, texas 78734 (30.357585, -97.978566)'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
420,0.916019077812,2015-01-06,2016-01-06,Lynn Carley,St. Andrew's Episcopal School,School,"1112 West 31st Street
Austin, Texas 78705
(30.301644, -97.748453)","b""st. andrew's episcopal school""","b'1112 west 31st street austin, texas 78705 (30.301644, -97.748453)'",b'lynn carley',b'2014-01-07',b'school',b'2016-01-06'
78,0.937498016017,2015-01-06,2016-01-06,Amanda Morrow,W & G Partnership,Real Estate Development,"2700 Via Fortuna, Suite 140
Austin, Texas 78746
",b'w & g partnership',"b'2700 via fortuna, suite 140 austin, texas 78746'",b'lynn carley',b'2014-01-07',b'real estate development',b'2016-01-06'
53,0.89924738337,2015-01-06,2016-01-06,Lynn Carley,"CWS Capital Partners, LLC",Real Estate Development,"9606 North Mopac Expressway, Suite 500
Austin, Texas 78759
(30.385447, -97.736028)","b'cws capital partners, llc'","b'9606 north mopac expressway, suite 500 austin, texas 78759 (30.385447, -97.736028)'",b'amanda morrow',b'2014-01-07',b'real estate development',b'2016-01-06'
636,0.910843972649,2015-01-06,2016-01-06,Amanda Morrow,KIPP Austin Public School,Public School,"8509 FM 969, Bldg 513
Austin, Texas 78757
(30.27707, -97.637655)",b'kipp austin public school',"b'8509 fm 969, bldg 513 austin, texas 78757 (30.27707, -97.637655)'",b'lynn carley',b'2014-01-07',b'public school',b'2016-01-06'
495,0.861759986819,2015-01-06,2016-01-06,Lynn Carley,"Highland Resources, Incorporated",Real Estate Development,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
","b'highland resources, incorporated'","b'southwest tower building, 211 east 7th street, suite 709 austin, texas 78701'",b'wm. bray',b'2013-01-03',b'real estate development',b'2014-01-03'
363,0.916851597173,2015-01-06,2016-01-06,Amanda Morrow,Westbank Community Library District ,Real Estate Development,"1309 Westbank Drive
Austin, Texas 78746
(30.274388, -97.811838)",b'westbank community library district',"b'1309 westbank drive austin, texas 78746 (30.274388, -97.811838)'",b'lynn carley',b'2014-01-07',b'real estate development',b'2016-01-06'
91,0.938595397132,2015-01-06,2016-01-06,Lynn Carley,"Stubb's Austin Restaurant Company, LC c/o Reliable Construction Mgm Inc.",Restaurant,"5315B FM 1960 W No. 151
Houston, Texas 77069
","b""stubb's austin restaurant company, lc c/o reliable construction mgm inc.""","b'5315b fm 1960 w no. 151 houston, texas 77069'",b'lynn carley',b'2014-01-07',b'restaurant',b'2016-01-06'
653,0.935598172247,2015-01-06,2016-01-06,Amanda Morrow,"Garvey, Jeffery C.",Real Estate Investment/Development,"2201-A Exposition Blvd
Austin, Texas 78703
(30.295827, -97.768733)","b'garvey, jeffery c.'","b'2201-a exposition blvd austin, texas 78703 (30.295827, -97.768733)'",b'lynn carley',b'2016-01-07',b'real estate investment/development',b'2016-01-06'
104,0.908497255099,2015-01-06,2016-01-06,Amanda Morrow,Radisson Hotel ,Hotel,"111 East Cesar Chavez at Congress
Austin, Texas 78701
(30.263396, -97.744545)",b'radisson hotel',"b'111 east cesar chavez at congress austin, texas 78701'",b'david armbrust',b'2015-01-06',b'hotel',b'2016-01-06'
518,0.910675338336,2015-01-06,2016-01-06,Amanda Morrow,"McCullough, Todd",Real Estate Investment,"311 Westwood Terrace
Austin, Texas 78746
(30.281421, -97.803764)","b'mccullough, todd'","b'311 westwood terrace austin, texas 78746 (30.281421, -97.803764)'",b'lynn carley',b'2014-01-07',b'real estate investment',b'2016-01-06'
584,0.907884563719,2015-01-06,2016-01-06,Lynn Carley,Kucera Management/Ted Mecklin,Zoning,"7200 N. MoPac, Ste 450
Austin, Texas 78731
(30.354874, -97.747853)",b'kucera management/ted mecklin',"b'7200 n. mopac, ste 450 austin, texas 78731 (30.354874, -97.747853)'",b'allen thrower',b'2015-04-01',b'zoning',b'2016-03-31'
81,0.908524283341,2015-01-06,2016-01-06,Amanda Morrow,The University of Texas System,University,"201 West 7th Street
Austin, Texas 78701
(30.26942, -97.744005)",b'the university of texas system',"b'201 west 7th street austin, texas 78701 (30.26942, -97.744005)'",b'lynn carley',b'2014-01-07',b'university',b'2016-01-06'
8,0.942312300205,2015-01-06,2016-01-06,Amanda Morrow,Downtown Austin Alliance,Real Estate,"211 E. 7th St., Ste 818
Austin, Texas 78701
(30.268452, -97.740578)",b'downtown austin alliance',"b'211 e. 7th st., ste 818 austin, texas 78701 (30.268452, -97.740578)'",b'lynn carley',b'2016-01-07',b'real estate',b'2017-01-06'
150,0.74113121203,2015-01-06,2016-01-06,Amanda Morrow,"Cirrus Logic, Inc.",Real Estate Development,"2901 Via Fortuna
Austin, Texas 78746
(30.251138, -97.800605)","b'cirrus logic, inc.'","b'2901 via fortuna austin, texas 78746 (30.25111092900005, -97.80056106799998)'","b'derlis ""trey salinas iii'",b'2015-01-06',b'real estate development',b'2016-01-06'
155,0.922874465585,2015-01-06,2016-01-06,Amanda Morrow,"Wilson, Randy, c/o Randy Leavitt",Private Property Owner,"1301 Rio Grande
Austin, Texas 78701
(30.276917, -97.746941)","b'wilson, randy, c/o randy leavitt'","b'1301 rio grande austin, texas 78701 (30.276917, -97.746941)'",b'lynn carley',b'2016-01-07',b'private property owner',b'2016-01-06'
108,0.920808851719,2015-01-06,2016-01-06,Amanda Morrow,"AvalonPark Texas, L.P.",Real Estate Investment/Development,"3680 Avalon Park East Boulevard, Suite 300
Orlando, Florida 32828
(28.511551, -81.154102)","b'avalonpark texas, l.p.'","b'3680 avalon park east boulevard, suite 300 orlando, florida 32828 (28.511551, -81.154102)'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
66,0.896695281778,2015-01-06,2016-01-06,Lynn Carley,Hyde Park Baptist Church,Religious Assembly,"3901 Speedway
Austin, Texas 78751
(30.302398, -97.73238)",b'hyde park baptist church',"b'3901 speedway austin, texas 78751 (30.302398, -97.73238)'",b'lynn carley',b'2014-01-07',b'religious assembly',b'2016-01-06'
88,0.924397403544,2015-01-06,2016-01-06,Amanda Morrow,"CP II Wild Basin, LP",Real Estate Investment/Development,"823 Congress Avenue, Suite 1150
Austin, Texas 78701
(30.270141, -97.742042)","b'cp ii wild basin, lp'","b'823 congress avenue, suite 1150 austin, texas 78701 (30.270141, -97.742042)'",b'lynn carley',b'2015-01-06',b'real estate investment/development',b'2016-01-06'
157,0.79358407855,2015-01-06,2016-01-06,Amanda Morrow,"Schoenbaum, James",Real Estate Investment/Development,"3005 South Lamar Boulevard, Suite D109-386
Austin, Texas 78704
(30.242106, -97.784428)","b'schoenbaum, james'","b'3005 south lamar boulevard, suite d109-386 austin, texas 78704 (30.242106, -97.784428)'",b'lynn carley',b'2015-01-06',b'real estate investment/development',b'2016-01-06'
32,0.91497369913,2015-01-06,2016-01-06,Amanda Morrow,Aspen Properties,Real Estate Development,"7447 Bee Cave Road, Suite 150
Austin, Texas 78746
(30.308393, -97.84328)",b'aspen properties',"b'7447 bee cave road, suite 150 austin, texas 78746 (30.308393, -97.84328)'",b'lynn carley',b'2015-01-06',b'real estate development',b'2016-01-06'
98,0.914029530116,2015-01-06,2016-01-06,Lynn Carley,Flextronics,Real Estate/Investment,"300 Santana Row, 5th Floor
San Jose, California 95128
(37.322879, -121.947786)",b'flextronics',"b'300 santana row, 5th floor san jose, california 95128 (37.322879, -121.947786)'",b'lynn carley',b'2014-01-07',b'real estate/investment',b'2016-01-06'
87,0.731138483036,2015-01-06,2016-01-06,Lynn Carley,"Walton Stacy LF Land Partners, LP",Real Estate Development,"823 Congress Avenue, Suite 1111
Austin, Texas 78701
(30.270141, -97.742042)","b'walton stacy office partners iv, l.p.'","b'823 congress avenue, suite 1111 austin, texas 78701 (30.270141, -97.742042)'",b'lynn carley',b'2016-01-07',b'real estate development',b'2016-01-06'
28,0.942312300205,2015-01-06,2016-01-06,Amanda Morrow,"Scott, John",Real Estate,"400 W. 15th St., Ste 808
Austin, Texas 78701
(30.278024, -97.743199)","b'scott, john'","b'400 w. 15th st., ste 808 austin, texas 78701 (30.278024, -97.743199)'",b'lynn carley',b'2016-01-07',b'real estate',b'2016-01-06'
